Article.ID,Author,Journal,Year,Consumer.Sp,Habitat,Trophic.Level,Defence,Comparison.ID,mean,n,sd,Trait,n_foods,treat,Trait_type,M.F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c170,22.01834862,5,1.513761468,Female.lifespan,1,single,Longevity,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c170,25.80275229,5,1.444954128,Female.lifespan,1,single,Longevity,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c170,26.00917431,5,1.788990826,Female.lifespan,2,mix,Longevity,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c170,24.22018349,5,1.926605505,Female.lifespan,2,mix,Longevity,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c169,8.676789588,5,0.390455531,Daily.offspring,1,single,Repro,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c169,2.147505423,5,0.065075922,Daily.offspring,1,single,Repro,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c169,8.264642082,5,0.412147505,Daily.offspring,1,single,Repro,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c169,8.676789588,5,0.260303688,Daily.offspring,2,mix,Repro,F
a105,Rasdi,Aquaculture International,2018,Cyclopina_kasignete,Marine,Primary.Consumer,N,c169,4.555314534,5,0.347071584,Daily.offspring,2,mix,Repro,F
a106,Rickers,Functional Ecology,2006,Pardosa_lugubris,Terrestrial,Secondary.Consumer,N,c171,9.351,15,1.526,Weight,1,single,Size,F
a106,Rickers,Functional Ecology,2006,Pardosa_lugubris,Terrestrial,Secondary.Consumer,N,c171,8.137,15,1.972,Weight,1,single,Size,F
a106,Rickers,Functional Ecology,2006,Pardosa_lugubris,Terrestrial,Secondary.Consumer,N,c171,8.605,15,1.309,Weight,2,mix,Size,F
a107,Rinehart,Ecosphere,2018,Naemia_seriata,Terrestrial,Secondary.Consumer,N,c173,32.2,24,23.01999131,Longevity,1,single,Longevity,any
a107,Rinehart,Ecosphere,2018,Naemia_seriata,Terrestrial,Secondary.Consumer,N,c173,27.2,25,22.53530563,Longevity,1,single,Longevity,any
a107,Rinehart,Ecosphere,2018,Naemia_seriata,Terrestrial,Secondary.Consumer,N,c173,45.9,21,22.36067977,Longevity,2,mix,Longevity,any
a107,Rinehart,Ecosphere,2018,Naemia_seriata,Terrestrial,Secondary.Consumer,N,c172,0.917282012,20,2.709286176,Larva.production,1,single,Repro,F
a107,Rinehart,Ecosphere,2018,Naemia_seriata,Terrestrial,Secondary.Consumer,N,c172,6.971203135,20,14.06639661,Larva.production,1,single,Repro,F
a107,Rinehart,Ecosphere,2018,Naemia_seriata,Terrestrial,Secondary.Consumer,N,c172,7.025007462,20,8.856557235,Larva.production,2,mix,Repro,F
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c305,19.2,19,1.272792206,Developmental.Time,1,single,DevTime,any
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c305,18.5,20,0.871779789,Developmental.Time,1,single,DevTime,any
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c305,18.8,19,0.848528137,Developmental.Time,2,mix,DevTime,any
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c175,61.8,16,17.42842506,Female.Lifespan,1,single,Longevity,F
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c175,73.8,15,2.244994432,Female.Lifespan,1,single,Longevity,F
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c175,70,16,6.196773354,Female.Lifespan,2,mix,Longevity,F
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c176,88,3,24.32447327,Male.Lifespan,1,single,Longevity,M
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c176,79.2,5,22,Male.Lifespan,1,single,Longevity,M
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c176,85.3,3,23.75878785,Male.Lifespan,2,mix,Longevity,M
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c174,95,19,28.84995667,Egg.Production,1,single,Repro,F
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c174,99.8,20,17.87148567,Egg.Production,1,single,Repro,F
a108,Rueda-Ramirez,Systematic & Applied Acarology,2018,Gaeolaelaps_aculeifer,Terrestrial,Secondary.Consumer,N,c174,100.3,19,8.909545443,Egg.Production,2,mix,Repro,F
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c177,7.1,20,3.923009049,Female.Longevity,1,single,Longevity,F
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c177,8.5,20,4.794788838,Female.Longevity,1,single,Longevity,F
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c177,8.4,19,4.242640687,Female.Longevity,2,mix,Longevity,F
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c178,11.4,22,5.499090834,Male.Longevity,1,single,Longevity,M
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c178,12.3,23,6.566582064,Male.Longevity,1,single,Longevity,M
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c178,13.4,19,7.636753237,Male.Longevity,2,mix,Longevity,M
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c179,47.8,20,34.87119155,Fecundity,1,single,Repro,F
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c179,89.9,20,72.79361236,Fecundity,1,single,Repro,F
a109,Rueda-Ramirez,Pest Management Science,2019,Parasitus_bituberosus,Terrestrial,Secondary.Consumer,N,c179,109.9,19,72.97341982,Fecundity,2,mix,Repro,F
a110,Samaras,Frontiers in Ecology and Evolution,2019,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c181,0.009,14,0.007211103,Daily.Egg.Production,1,single,Repro,F
a110,Samaras,Frontiers in Ecology and Evolution,2019,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c181,1.6,22,0.412431813,Daily.Egg.Production,1,single,Repro,F
a110,Samaras,Frontiers in Ecology and Evolution,2019,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c181,1.3,21,0.357770876,Daily.Egg.Production,2,mix,Repro,F
a110,Samaras,Frontiers in Ecology and Evolution,2019,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c329,7.875133,12,0.4378825,Development.Time,1,single,DevTime,any
a110,Samaras,Frontiers in Ecology and Evolution,2019,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c329,6.022896,40,0.7077319,Development.Time,1,single,DevTime,any
a110,Samaras,Frontiers in Ecology and Evolution,2019,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c329,6.026336,40,0.7077198,Development.Time,2,mix,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,6.5,16,0.697137002,Development.Time,1,single,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,5.5,26,0.7,Development.Time,1,single,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,6.5,23,0.703562364,Development.Time,1,single,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,6.5,24,0.671416413,Development.Time,1,single,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,5.6,26,0.7,Development.Time,2,mix,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,6.1,25,0.734846923,Development.Time,2,mix,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c317,6.5,21,0.670820393,Development.Time,2,mix,DevTime,any
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,1.9,15,0.336749165,Daily.Egg.Production,1,single,Repro,F
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,1.9,15,0.299332591,Daily.Egg.Production,1,single,Repro,F
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,1.4,15,0.299332591,Daily.Egg.Production,1,single,Repro,F
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,0.7,15,0.299332591,Daily.Egg.Production,1,single,Repro,F
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,2.3,15,0.299332591,Daily.Egg.Production,2,mix,Repro,F
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,1.9,15,0.299332591,Daily.Egg.Production,2,mix,Repro,F
a111,Samaras,Biological Control,2021,Amblydromalus_limonicus,Terrestrial,Secondary.Consumer,N,c180,2.1,15,0.336749165,Daily.Egg.Production,2,mix,Repro,F
a112,Sasakawa,Applied Entomology and Zoology,2007,Amara_macronota,Terrestrial,Secondary.Consumer,N,c356,20.3,10,4.57,Developmental.Stage,1,single,DevTime,any
a112,Sasakawa,Applied Entomology and Zoology,2007,Amara_macronota,Terrestrial,Secondary.Consumer,N,c356,21.8,5,2.86,Developmental.Stage,1,single,DevTime,any
a112,Sasakawa,Applied Entomology and Zoology,2007,Amara_macronota,Terrestrial,Secondary.Consumer,N,c356,19.28,18,4.48,Developmental.Stage,5,mix,DevTime,any
a112,Sasakawa,Applied Entomology and Zoology,2007,Amara_macronota,Terrestrial,Secondary.Consumer,N,c356,21,7,2.45,Developmental.Stage,4,mix,DevTime,any
a113,Sasakawa,Entomologica Experimentalis et Applicata,2009,Amara_macronota,Terrestrial,Secondary.Consumer,N,c182,1.548,10,1.298,Egg.Production.Rate,1,single,Repro,F
a113,Sasakawa,Entomologica Experimentalis et Applicata,2009,Amara_macronota,Terrestrial,Secondary.Consumer,N,c182,3.01,10,1.488,Egg.Production.Rate,4,mix,Repro,F
a114,Sasakawa,Entomological Science,2010,Amara_gigantea,Terrestrial,Secondary.Consumer,N,c357,34.4,10,3.57,Developmental.Stage,1,single,DevTime,any
a114,Sasakawa,Entomological Science,2010,Amara_gigantea,Terrestrial,Secondary.Consumer,N,c357,37.1,10,3.3,Developmental.Stage,4,mix,DevTime,any
a114,Sasakawa,Entomological Science,2010,Amara_gigantea,Terrestrial,Secondary.Consumer,N,c358,30.4,5,2.06,Developmental.Stage,1,single,DevTime,any
a114,Sasakawa,Entomological Science,2010,Amara_gigantea,Terrestrial,Secondary.Consumer,N,c358,30.4,7,2.327015256,Developmental.Stage,4,mix,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_chalcites,Terrestrial,Secondary.Consumer,N,c306,31.64,11,1.91,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_chalcites,Terrestrial,Secondary.Consumer,N,c306,34.67,12,2.96,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_chalcites,Terrestrial,Secondary.Consumer,N,c306,31.63,8,1.51,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_chalcites,Terrestrial,Secondary.Consumer,N,c306,36.31,16,2.82,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_chalcites,Terrestrial,Secondary.Consumer,N,c306,32,10,1.05,Developmental.Time,3,mix,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_chalcites,Terrestrial,Secondary.Consumer,N,c306,33.19,16,2.1,Developmental.Time,4,mix,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_congrua,Terrestrial,Secondary.Consumer,N,c307,31.33,9,1.8,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_congrua,Terrestrial,Secondary.Consumer,N,c307,35,3,1,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_congrua,Terrestrial,Secondary.Consumer,N,c307,30.14,7,0.9,Developmental.Time,1,single,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_congrua,Terrestrial,Secondary.Consumer,N,c307,32.79,14,1.58,Developmental.Time,3,mix,DevTime,any
a115,Sasakawa,Applied Entomology and Zoology,2011,Amara_congrua,Terrestrial,Secondary.Consumer,N,c307,33.6,10,1.17,Developmental.Time,4,mix,DevTime,any
a116,Saveanu,Marine and Freshwater Research,2017,Pomacea_canaliculata,Terrestrial,Secondary.Consumer,N,c183,7.289131415,10,3.433781043,Live.Weight,1,single,Size,any
a116,Saveanu,Marine and Freshwater Research,2017,Pomacea_canaliculata,Terrestrial,Secondary.Consumer,N,c183,2.197562265,10,0.349287286,Live.Weight,1,single,Size,any
a116,Saveanu,Marine and Freshwater Research,2017,Pomacea_canaliculata,Terrestrial,Secondary.Consumer,N,c183,7.22869091,10,3.142642095,Live.Weight,2,mix,Size,any
a117,Schuldiner-Harpaz,Pest Management Science,2016,Hoppodamia_variegata,Terrestrial,Secondary.Consumer,N,c184,0.98286445,9,0.058312021,Eggs.Laid,1,single,Repro,F
a117,Schuldiner-Harpaz,Pest Management Science,2016,Hoppodamia_variegata,Terrestrial,Secondary.Consumer,N,c184,0.941436061,9,0.073661126,Eggs.Laid,2,mix,Repro,F
a117,Schuldiner-Harpaz,Pest Management Science,2016,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c185,0.633540373,7,0.089440994,Eggs.Laid,1,single,Repro,F
a117,Schuldiner-Harpaz,Pest Management Science,2016,Coccinella_septempunctata,Terrestrial,Secondary.Consumer,N,c185,1.29689441,7,0.305590062,Eggs.Laid,2,mix,Repro,F
a118,Seymour,Aquaculture,2013,Tripneustes_gratilla,Marine,Primary.Consumer,N,c186,3.365006749,7,4.126843174,Body.Weight.Change,1,single,Size,any
a118,Seymour,Aquaculture,2013,Tripneustes_gratilla,Marine,Primary.Consumer,N,c186,2.681079481,7,2.729127786,Body.Weight.Change,1,single,Size,any
a118,Seymour,Aquaculture,2013,Tripneustes_gratilla,Marine,Primary.Consumer,N,c186,2.567802375,7,2.396317852,Body.Weight.Change,1,single,Size,any
a118,Seymour,Aquaculture,2013,Tripneustes_gratilla,Marine,Primary.Consumer,N,c186,6.44456506,7,4.39309112,Body.Weight.Change,4,mix,Size,any
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c187,0.153498676,7,0.025655345,Pupal.Weight,1,single,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c187,0.120416574,6,0.0133801,Pupal.Weight,1,single,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c187,0.120749486,6,0.017841056,Pupal.Weight,3,mix,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c188,0.097340832,3,0.011313771,Pupal.Weight,1,single,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c188,0.118281024,7,0.017293304,Pupal.Weight,2,mix,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c189,0.121247505,4,0.041567544,Pupal.Weight,1,single,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c189,0.151600614,6,0.008418185,Pupal.Weight,2,mix,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c190,0.160105488,8,0.015914294,Pupal.Weight,1,single,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c190,0.104316762,10,0.020300752,Pupal.Weight,1,single,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c190,0.165673512,3,0.034020901,Pupal.Weight,2,mix,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c190,0.15048629,5,0.009022556,Pupal.Weight,3,mix,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c191,0.240496764,8,0.053705792,Pupal.Weight,1,single,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c191,0.111021958,3,0.030836236,Pupal.Weight,1,single,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c191,0.242453148,7,0.034992711,Pupal.Weight,1,single,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c191,0.19418509,9,0.029762337,Pupal.Weight,2,mix,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c191,0.239146373,6,0.031943828,Pupal.Weight,3,mix,Size,F
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c192,0.113169228,6,0.007806673,Pupal.Weight,1,single,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c192,0.119983416,4,0.014685627,Pupal.Weight,1,single,Size,M
a119,Singer,Oikos,2001,Grammia_geneura,Terrestrial,Primary.Consumer,N,c192,0.109345066,7,0.009773465,Pupal.Weight,3,mix,Size,M
a120,Siqwepu,Aquaculture,2017,Pseudodiaptomus_hessei,Marine,Primary.Consumer,N,c193,34.58,60,33.9956,Fecundity,1,single,Repro,F
a120,Siqwepu,Aquaculture,2017,Pseudodiaptomus_hessei,Marine,Primary.Consumer,N,c193,23.01,60,33.0757,Fecundity,1,single,Repro,F
a120,Siqwepu,Aquaculture,2017,Pseudodiaptomus_hessei,Marine,Primary.Consumer,N,c193,23.4,60,33.9945,Fecundity,2,mix,Repro,F
a121,Smyers,Northeastern Naturalist,2011,Limnephilus_indivisus,Terrestrial,Primary.Consumer,N,c194,1.402836166,18,1.620410539,Case.Growth,1,single,Size,any
a121,Smyers,Northeastern Naturalist,2011,Limnephilus_indivisus,Terrestrial,Primary.Consumer,N,c194,3.760879863,20,1.570645058,Case.Growth,1,single,Size,any
a121,Smyers,Northeastern Naturalist,2011,Limnephilus_indivisus,Terrestrial,Primary.Consumer,N,c194,3.346075848,24,1.727552847,Case.Growth,2,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.091395509,117,0.370781839,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.138773936,110,0.444996671,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.140253478,128,0.424881797,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.200575837,114,0.418235245,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.298779446,139,0.462125699,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.184353217,125,0.474598413,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.459261606,141,0.620736053,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c196,0.43615374,143,0.546948329,Weight.Gain,4,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,0.164268489,84,0.409896276,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,0.083770096,54,0.436748072,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,0.593279743,103,0.858376734,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,0.592757235,98,0.984964951,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,0.816776527,105,1.019721925,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,1.456286174,138,1.638469809,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,0.422266881,101,0.699919614,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,1.360779743,140,1.827233502,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c197,1.37028135,141,1.597151314,Weight.Gain,4,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,0.794701987,77,1.039207695,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,0.735099338,63,0.938623455,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,2.42384106,116,2.343613078,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,4.132450331,107,4.50007675,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,1.21192053,108,1.644092254,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,4.649006623,141,6.347052483,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,3.496688742,112,2.721129115,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,6.377483444,133,7.304344557,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c198,6.298013245,140,6.55857877,Weight.Gain,4,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,1.044776119,31,6.539970836,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,3.582089552,23,3.500310269,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,9.776119403,133,8.573974099,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,13.28358209,139,9.643338908,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,5.52238806,136,10.40502989,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,24.92537313,139,24.54668086,Weight.Gain,1,single,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,6.417910448,133,7.716576689,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,16.64179104,150,19.12967671,Weight.Gain,3,mix,Size,any
a122,Soares,Aquaculture Research,2006,Farfantepenaeus_paulensis,Marine,Secondary.Consumer,N,c199,17.08955224,132,15.37458333,Weight.Gain,4,mix,Size,any
a123,Soares,Ecotoxicology and Environmental Safety,2009,Daphnia_magna,Marine,Primary.Consumer,Y,c195,2.797,12,0.177,Size,1,single,Size,any
a123,Soares,Ecotoxicology and Environmental Safety,2009,Daphnia_magna,Marine,Primary.Consumer,Y,c195,2.822,11,0.11,Size,2,mix,Size,any
a124,Stuart,Aquaculture,1994,Haliotis_iris,Marine,Primary.Consumer,N,c200,9.7,120,66.82215202,Growth.Rate,1,single,Size,any
a124,Stuart,Aquaculture,1994,Haliotis_iris,Marine,Primary.Consumer,N,c200,5.9,120,36.1496888,Growth.Rate,1,single,Size,any
a124,Stuart,Aquaculture,1994,Haliotis_iris,Marine,Primary.Consumer,N,c200,0.8,120,23.00434742,Growth.Rate,1,single,Size,any
a124,Stuart,Aquaculture,1994,Haliotis_iris,Marine,Primary.Consumer,N,c200,11.6,120,88.73105432,Growth.Rate,3,mix,Size,any
a125,Taipale,FEMS Microbiology Ecology,2012,Daphnia_magna,Marine,Primary.Consumer,N,c201,4.1,12,0.1,Size,1,single,Size,any
a125,Taipale,FEMS Microbiology Ecology,2012,Daphnia_magna,Marine,Primary.Consumer,N,c201,4,12,0.2,Size,2,mix,Size,any
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c202,10.1,7,4.5,Longevity,1,single,Longevity,any
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c202,15.3,14,6.6,Longevity,1,single,Longevity,any
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c202,16.3,15,5.4,Longevity,2,mix,Longevity,any
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c203,15.4,7,10.8,Fecundity,1,single,Repro,F
a126,Taketo,Japanese Journal of Applied Entomology and Zoology,1995,Orius_sauteri,Terrestrial,Secondary.Consumer,N,c203,29.2,14,9.7,Fecundity,1,single,Repro,F
